725128, "STATE COLLEGE [PENN STATE - SURFRAD]", PA, -5.0, 40.72, -77.93, 376.0 
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code),PresWth source,PresWth uncert (code) 
06/03/1994,02:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,7.8,E,9,3.7,E,9,75,A,7,969,E,9,250,B,8,0.3,B,8,27571,C,8,77777,B,8,1.6,E,8,0.207,F,8,0.16,F,8,0,1,D,9,0,C,8
06/03/1994,03:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,7.2,E,9,3.7,E,9,78,A,7,969,E,9,0,B,8,0.0,B,8,26414,C,8,77777,B,8,1.6,E,8,0.207,F,8,0.16,F,8,0,1,D,9,0,C,8
06/03/1994,04:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,6.7,E,9,3.3,E,9,79,A,7,969,E,9,0,B,8,0.0,B,8,25257,C,8,77777,B,8,1.6,E,8,0.207,F,8,0.16,F,8,0,1,D,9,0,C,8
06/03/1994,05:00,7,365,48.90635339100991,1,25,1107.5698631574737,1,28,2.461441456057443,1,25,0,1,25,0,1,28,0,1,25,0,1,45,0,A,7,0,E,9,6.1,A,7,3.3,A,7,82,A,7,969,E,9,0,A,7,0.0,A,7,24100,B,7,77777,A,7,1.6,E,8,0.207,F,8,0.16,F,8,0,1,D,9,0,C,8
06/03/1994,06:00,171,1328,257.0835388035913,1,25,1107.5698631574737,1,28,14.622328039011364,1,25,71,1,25,137,1,28,53,1,25,68,1,45,0,A,7,0,E,9,6.1,A,7,3.8,A,7,85,A,7,969,E,9,0,A,7,0.0,A,7,24100,B,7,77777,A,7,1.6,E,8,0.207,F,8,0.16,F,8,0,1,D,9,0,C,8
06/03/1994,07:00,412,1328,471.00385250273376,1,25,1107.5698631574737,1,28,27.226608006498054,1,25,243,1,25,473,1,28,97,1,25,133,1,45,0,A,7,0,E,9,10.0,A,7,5.0,A,7,71,A,7,969,E,9,180,A,7,1.5,A,7,32200,B,7,77777,A,7,1.6,E,8,0.207,F,8,0.16,F,8,0,1,D,9,0,C,8
06/03/1994,08:00,648,1328,673.0982008622738,1,25,1107.5698631574737,1,28,39.13837008877658,1,25,460,1,25,678,1,28,128,1,25,212,1,45,0,A,7,0,E,9,12.2,A,7,6.1,A,7,66,A,7,969,E,9,0,A,7,0.0,A,7,32200,B,7,77777,A,7,1.6,E,8,0.207,F,8,0.16,F,8,0,1,D,9,0,C,8
06/03/1994,09:00,862,1328,849.3054378915847,1,25,1107.5698631574737,1,28,49.524942169927385,1,25,654,1,25,773,1,28,151,1,25,294,1,45,0,A,7,0,E,9,13.8,A,7,6.1,A,7,60,A,7,969,E,9,70,A,7,2.5,A,7,32200,B,7,77777,A,7,1.6,E,8,0.207,F,8,0.16,F,8,0,1,D,9,0,C,8
06/03/1994,10:00,1041,1328,987.548331554625,1,25,1107.5698631574737,1,28,57.673838538195696,1,25,834,1,25,833,1,28,179,1,25,451,1,45,0,A,7,0,E,9,15.0,A,7,6.1,A,7,55,A,7,969,E,9,10,A,7,2.0,A,7,32200,B,7,77777,A,7,1.7,E,8,0.207,F,8,0.16,F,8,0,1,D,9,0,C,8
06/03/1994,11:00,1171,1328,1078.3856062969771,1,25,1107.5698631574737,1,28,63.028383183258484,1,25,968,1,25,867,1,28,201,1,25,700,1,45,0,A,7,0,E,9,16.6,A,7,5.5,A,7,48,A,7,969,E,9,0,A,7,0.0,A,7,32200,B,7,77777,A,7,1.7,E,8,0.207,F,8,0.16,F,8,0,1,D,9,0,C,8
